from,to,weight
v56_h56,v56_h66,0.012070000171661377
v56_h57,v56_h51,0.00804660003632307
v56_h57,v56_h61,0.004023300018161535
v56_h57,v56_h66,0.00804660003632307
v56_h58,v56_h51,0.004023300018161535
v56_h58,v56_h61,0.004023300018161535
v56_h58,v56_h66,0.00804660003632307
v56_h59,v56_h4,0.004023300018161535
v56_h59,v56_h51,0.00804660003632307
v56_h59,v56_h61,0.012070000171661377
v56_h59,v56_h66,0.03218600153923035
v56_h6,v56_h4,0.012070000171661377
v56_h6,v56_h51,0.004023300018161535
v56_h6,v56_h66,0.012070000171661377
v56_h60,v56_h4,0.004023300018161535
v56_h60,v56_h51,0.00804660003632307
v56_h60,v56_h61,0.06342999637126923
v56_h61,v56_h4,0.012070000171661377
v56_h61,v56_h51,0.07147599756717682
v56_h61,v56_h66,0.012070000171661377
v56_h62,v56_h51,0.004023300018161535
v56_h63,v56_h4,0.016093000769615173
v56_h63,v56_h51,0.00804660003632307
v56_h63,v56_h61,0.07147599756717682
v56_h63,v56_h66,0.04023300111293793
v56_h65,v56_h4,0.08756899833679199
v56_h65,v56_h51,0.004023300018161535
v56_h65,v56_h61,0.012070000171661377
v56_h65,v56_h66,0.09159299731254578
v56_h66,v56_h4,0.09963899850845337
v56_h66,v56_h51,0.012070000171661377
v56_h66,v56_h61,0.012070000171661377
v56_h67,v56_h4,0.012070000171661377
v56_h67,v56_h66,0.0795229971408844
v56_h69,v56_h4,0.004023300018161535
v56_h69,v56_h51,0.012070000171661377
v56_h69,v56_h61,0.07147599756717682
v56_h69,v56_h66,0.020116999745368958
v56_h70,v56_h4,0.00804660003632307
v56_h70,v56_h51,0.012070000171661377
v56_h70,v56_h61,0.00804660003632307
v56_h70,v56_h66,0.0835459977388382
v56_h71,v56_h4,0.016093000769615173
v56_h71,v56_h51,0.016093000769615173
v56_h71,v56_h61,0.00804660003632307
v56_h71,v56_h66,0.09963899850845337
v56_h73,v56_h4,0.016093000769615173
v56_h73,v56_h51,0.004023300018161535
v56_h73,v56_h61,0.00804660003632307
v56_h73,v56_h66,0.09159299731254578
v56_h74,v56_h4,0.004023300018161535
v56_h74,v56_h61,0.004023300018161535
v56_h74,v56_h66,0.016093000769615173
v56_h75,v56_h61,0.004023300018161535
v56_h75,v56_h66,0.00804660003632307
v56_h76,v56_h4,0.004023300018161535
v56_h76,v56_h66,0.00804660003632307
v56_h77,v56_h4,0.004023300018161535
v56_h77,v56_h51,0.004023300018161535
v56_h77,v56_h61,0.004023300018161535
v56_h77,v56_h66,0.016093000769615173
v56_h78,v56_h4,0.00804660003632307
v56_h78,v56_h61,0.004023300018161535
v56_h79,v56_h4,0.00804660003632307
v56_h79,v56_h51,0.00804660003632307
v56_h79,v56_h61,0.004023300018161535
v56_h79,v56_h66,0.03218600153923035
v56_h80,v56_h4,0.020116999745368958
v56_h80,v56_h51,0.00804660003632307
v56_h80,v56_h66,0.044256001710891724
v56_h81,v56_h4,0.016093000769615173
v56_h81,v56_h51,0.004023300018161535
v56_h81,v56_h66,0.09963899850845337
v56_h83,v56_h4,0.004023300018161535
v56_h83,v56_h51,0.004023300018161535
v56_h83,v56_h66,0.016093000769615173
v56_h84,v56_h4,0.00804660003632307
v56_h84,v56_h61,0.004023300018161535
v56_h84,v56_h66,0.00804660003632307
v56_h85,v56_h4,0.016093000769615173
v56_h85,v56_h61,0.00804660003632307
v56_h85,v56_h66,0.0281629990786314
v56_h87,v56_h4,0.012070000171661377
v56_h87,v56_h51,0.004023300018161535
v56_h87,v56_h61,0.06745299696922302
v56_h87,v56_h66,0.020116999745368958
v56_h88,v56_h4,0.00804660003632307
v56_h88,v56_h61,0.004023300018161535
v56_h88,v56_h66,0.00804660003632307
v56_h89,v56_h4,0.016093000769615173
v56_h89,v56_h51,0.016093000769615173
v56_h89,v56_h61,0.004023300018161535
v56_h89,v56_h66,0.0281629990786314
v56_h90,v56_h4,0.00804660003632307
v56_h90,v56_h66,0.012070000171661377
v56_h91,v56_h66,0.012070000171661377
v56_h92,v56_h4,0.020116999745368958
v56_h92,v56_h51,0.00804660003632307
v56_h92,v56_h61,0.004023300018161535
v56_h92,v56_h66,0.020116999745368958
v56_h93,v56_h4,0.004023300018161535
v56_h93,v56_h51,0.016093000769615173
v56_h93,v56_h61,0.004023300018161535
v56_h93,v56_h66,0.016093000769615173
v56_h94,v56_h4,0.012070000171661377
v56_h94,v56_h51,0.00804660003632307
v56_h94,v56_h66,0.0281629990786314
v56_h95,v56_h4,0.00804660003632307
v56_h95,v56_h66,0.00804660003632307
v56_h96,v56_h4,0.012070000171661377
v56_h96,v56_h61,0.00804660003632307
v56_h96,v56_h66,0.016093000769615173
v56_h97,v56_h4,0.004023300018161535
v56_h97,v56_h51,0.00804660003632307
v56_h97,v56_h66,0.004023300018161535
v56_h98,v56_h4,0.06745299696922302
v56_h98,v56_h51,0.004023300018161535
v56_h98,v56_h61,0.004023300018161535
v56_h98,v56_h66,0.020116999745368958
v57_h1,v57_h10,0.021369000896811485
v57_h1,v57_h12,0.009158100001513958
v57_h1,v57_h20,0.003052700078114867
v57_h1,v57_h49,0.003052700078114867
v57_h1,v57_h52,0.006105400156229734
v57_h1,v57_h117,0.003052700078114867
v57_h1,v57_h134,0.006105400156229734
v57_h1,v57_h152,0.003052700078114867
v57_h1,v57_h182,0.003052700078114867
v57_h10,v57_h12,0.10103999823331833
v57_h10,v57_h20,0.018316000699996948
v57_h10,v57_h49,0.012210999615490437
v57_h10,v57_h52,0.012210999615490437
v57_h10,v57_h117,0.003052700078114867
v57_h10,v57_h129,0.015263999812304974
v57_h10,v57_h134,0.07661999762058258
v57_h10,v57_h152,0.0674619972705841
v57_h10,v57_h180,0.006105400156229734
v57_h10,v57_h182,0.018316000699996948
v57_h100,v57_h10,0.015263999812304974
v57_h100,v57_h12,0.009158100001513958
v57_h100,v57_h49,0.015263999812304974
v57_h100,v57_h52,0.006105400156229734
v57_h100,v57_h117,0.003052700078114867
v57_h100,v57_h121,0.06135699898004532
v57_h100,v57_h134,0.003052700078114867
v57_h100,v57_h152,0.06135699898004532
v57_h101,v57_h10,0.006105400156229734
v57_h101,v57_h20,0.06135699898004532
v57_h101,v57_h49,0.009158100001513958
v57_h101,v57_h52,0.003052700078114867
v57_h101,v57_h117,0.003052700078114867
v57_h101,v57_h121,0.003052700078114867
v57_h101,v57_h129,0.003052700078114867
v57_h101,v57_h134,0.003052700078114867
v57_h101,v57_h180,0.003052700078114867
v57_h101,v57_h182,0.003052700078114867
v57_h102,v57_h10,0.012210999615490437
v57_h102,v57_h12,0.003052700078114867
v57_h102,v57_h20,0.006105400156229734
v57_h102,v57_h49,0.003052700078114867
v57_h102,v57_h117,0.003052700078114867
v57_h102,v57_h121,0.05830400064587593
v57_h102,v57_h134,0.012210999615490437
v57_h102,v57_h152,0.006105400156229734
v57_h102,v57_h180,0.006105400156229734
v57_h102,v57_h182,0.003052700078114867
v57_h104,v57_h10,0.021369000896811485
v57_h104,v57_h12,0.006105400156229734
v57_h104,v57_h49,0.006105400156229734
v57_h104,v57_h52,0.009158100001513958
v57_h104,v57_h117,0.003052700078114867
v57_h104,v57_h121,0.006105400156229734
v57_h104,v57_h134,0.07051499933004379
v57_h104,v57_h152,0.006105400156229734
v57_h104,v57_h180,0.009158100001513958
v57_h104,v57_h182,0.009158100001513958
v57_h105,v57_h10,0.06135699898004532
v57_h105,v57_h12,0.006105400156229734
v57_h105,v57_h20,0.003052700078114867
v57_h105,v57_h52,0.003052700078114867
v57_h105,v57_h117,0.006105400156229734
v57_h105,v57_h121,0.003052700078114867
v57_h105,v57_h129,0.003052700078114867
v57_h105,v57_h134,0.021369000896811485
v57_h105,v57_h152,0.006105400156229734
v57_h105,v57_h180,0.064410001039505
v57_h105,v57_h182,0.009158100001513958
v57_h106,v57_h12,0.003052700078114867
v57_h106,v57_h49,0.006105400156229734
v57_h106,v57_h52,0.003052700078114867
v57_h106,v57_h117,0.006105400156229734
v57_h106,v57_h121,0.003052700078114867
v57_h106,v57_h134,0.003052700078114867
v57_h106,v57_h152,0.003052700078114867
v57_h106,v57_h180,0.003052700078114867
v57_h106,v57_h182,0.009158100001513958
v57_h107,v57_h10,0.015263999812304974
v57_h107,v57_h12,0.003052700078114867
v57_h107,v57_h20,0.003052700078114867
v57_h107,v57_h49,0.012210999615490437
v57_h107,v57_h52,0.012210999615490437
v57_h107,v57_h117,0.06135699898004532
v57_h107,v57_h121,0.06135699898004532
v57_h107,v57_h129,0.006105400156229734
v57_h107,v57_h134,0.006105400156229734
v57_h107,v57_h152,0.003052700078114867
v57_h107,v57_h180,0.009158100001513958
v57_h107,v57_h182,0.07051499933004379
v57_h108,v57_h12,0.003052700078114867
v57_h108,v57_h49,0.05830400064587593
v57_h108,v57_h52,0.003052700078114867
v57_h108,v57_h117,0.06135699898004532
v57_h108,v57_h121,0.006105400156229734
v57_h108,v57_h129,0.003052700078114867
v57_h108,v57_h134,0.003052700078114867
v57_h108,v57_h152,0.006105400156229734
v57_h108,v57_h182,0.07051499933004379
v57_h11,v57_h10,0.07356800138950348
v57_h11,v57_h12,0.06135699898004532
v57_h11,v57_h49,0.003052700078114867
v57_h11,v57_h52,0.009158100001513958
v57_h11,v57_h117,0.003052700078114867
v57_h11,v57_h129,0.003052700078114867
v57_h11,v57_h134,0.07356800138950348
v57_h11,v57_h152,0.006105400156229734
v57_h11,v57_h180,0.006105400156229734
v57_h11,v57_h182,0.06135699898004532
v57_h110,v57_h10,0.003052700078114867
v57_h110,v57_h12,0.003052700078114867
v57_h110,v57_h20,0.006105400156229734
v57_h110,v57_h49,0.009158100001513958
v57_h110,v57_h52,0.012210999615490437
v57_h110,v57_h117,0.009158100001513958
v57_h110,v57_h121,0.006105400156229734
v57_h110,v57_h129,0.003052700078114867
v57_h110,v57_h134,0.012210999615490437
v57_h110,v57_h152,0.003052700078114867
v57_h110,v57_h180,0.003052700078114867
v57_h110,v57_h182,0.012210999615490437
v57_h111,v57_h10,0.003052700078114867
v57_h111,v57_h20,0.006105400156229734
v57_h111,v57_h49,0.003052700078114867
v57_h111,v57_h52,0.006105400156229734
v57_h111,v57_h134,0.009158100001513958
v57_h111,v57_h152,0.006105400156229734
v57_h111,v57_h180,0.009158100001513958
v57_h111,v57_h182,0.006105400156229734
v57_h112,v57_h10,0.009158100001513958
v57_h112,v57_h12,0.006105400156229734
v57_h112,v57_h49,0.018316000699996948
v57_h112,v57_h52,0.07356800138950348
v57_h112,v57_h117,0.003052700078114867
v57_h112,v57_h134,0.05830400064587593
v57_h112,v57_h152,0.003052700078114867
v57_h112,v57_h182,0.009158100001513958
v57_h113,v57_h49,0.003052700078114867
v57_h113,v57_h52,0.003052700078114867
v57_h113,v57_h117,0.003052700078114867
v57_h113,v57_h129,0.003052700078114867
v57_h113,v57_h182,0.003052700078114867
v57_h114,v57_h10,0.003052700078114867
v57_h114,v57_h49,0.018316000699996948
v57_h114,v57_h52,0.003052700078114867
v57_h114,v57_h117,0.0674619972705841
v57_h114,v57_h121,0.06135699898004532
v57_h114,v57_h129,0.003052700078114867
v57_h114,v57_h134,0.003052700078114867
v57_h114,v57_h182,0.064410001039505
v57_h12,v57_h10,0.10103999823331833
v57_h12,v57_h20,0.012210999615490437
v57_h12,v57_h49,0.009158100001513958
v57_h12,v57_h129,0.006105400156229734
v57_h12,v57_h134,0.018316000699996948
v57_h12,v57_h152,0.006105400156229734
v57_h12,v57_h182,0.012210999615490437
v57_h13,v57_h10,0.021369000896811485
v57_h13,v57_h12,0.0674619972705841
v57_h13,v57_h20,0.006105400156229734
v57_h13,v57_h49,0.006105400156229734
v57_h13,v57_h52,0.006105400156229734
v57_h13,v57_h117,0.003052700078114867
v57_h13,v57_h134,0.003052700078114867
v57_h13,v57_h152,0.003052700078114867
v57_h13,v57_h182,0.003052700078114867
v57_h14,v57_h10,0.07356800138950348
v57_h14,v57_h12,0.024421999230980873
v57_h14,v57_h20,0.015263999812304974
v57_h14,v57_h49,0.003052700078114867
v57_h14,v57_h52,0.003052700078114867
v57_h14,v57_h117,0.003052700078114867
v57_h14,v57_h129,0.006105400156229734
v57_h14,v57_h134,0.07661999762058258
v57_h14,v57_h152,0.006105400156229734
v57_h14,v57_h180,0.055250998586416245
v57_h14,v57_h182,0.06135699898004532
v57_h15,v57_h10,0.08883100003004074
v57_h15,v57_h12,0.07661999762058258
v57_h15,v57_h20,0.012210999615490437
v57_h15,v57_h49,0.006105400156229734
v57_h15,v57_h52,0.003052700078114867
v57_h15,v57_h129,0.003052700078114867
v57_h15,v57_h134,0.015263999812304974
v57_h15,v57_h152,0.006105400156229734
v57_h15,v57_h180,0.003052700078114867
v57_h15,v57_h182,0.006105400156229734
v57_h16,v57_h10,0.08272600173950195
v57_h16,v57_h12,0.07356800138950348
v57_h16,v57_h20,0.07661999762058258
v57_h16,v57_h49,0.006105400156229734
v57_h16,v57_h52,0.009158100001513958
v57_h16,v57_h134,0.018316000699996948
v57_h16,v57_h152,0.009158100001513958
v57_h16,v57_h182,0.003052700078114867
v57_h17,v57_h10,0.09493699669837952
v57_h17,v57_h12,0.07356800138950348
v57_h17,v57_h20,0.07051499933004379
v57_h17,v57_h49,0.003052700078114867
v57_h17,v57_h52,0.003052700078114867
v57_h17,v57_h129,0.003052700078114867
v57_h17,v57_h134,0.015263999812304974
v57_h17,v57_h152,0.012210999615490437
v57_h17,v57_h180,0.003052700078114867
v57_h17,v57_h182,0.012210999615490437
v57_h18,v57_h10,0.09493699669837952
v57_h18,v57_h12,0.09188400208950043
v57_h18,v57_h20,0.07661999762058258
v57_h18,v57_h49,0.003052700078114867
v57_h18,v57_h52,0.006105400156229734
v57_h18,v57_h129,0.003052700078114867
v57_h18,v57_h134,0.07661999762058258
v57_h18,v57_h152,0.003052700078114867
v57_h18,v57_h180,0.003052700078114867
v57_h18,v57_h182,0.012210999615490437
v57_h19,v57_h10,0.07661999762058258
v57_h19,v57_h12,0.07661999762058258
v57_h19,v57_h20,0.07051499933004379
v57_h19,v57_h49,0.003052700078114867
v57_h19,v57_h52,0.003052700078114867
v57_h19,v57_h134,0.009158100001513958
v57_h19,v57_h152,0.003052700078114867
v57_h2,v57_h10,0.064410001039505
v57_h2,v57_h12,0.05830400064587593
v57_h2,v57_h20,0.006105400156229734
v57_h2,v57_h49,0.006105400156229734
v57_h2,v57_h52,0.003052700078114867
v57_h2,v57_h117,0.003052700078114867
v57_h2,v57_h134,0.012210999615490437
v57_h2,v57_h152,0.006105400156229734
v57_h2,v57_h180,0.003052700078114867
v57_h21,v57_h10,0.07051499933004379
v57_h21,v57_h12,0.024421999230980873
v57_h21,v57_h20,0.08883100003004074
v57_h21,v57_h49,0.015263999812304974
v57_h21,v57_h52,0.003052700078114867
v57_h21,v57_h121,0.003052700078114867
v57_h21,v57_h129,0.003052700078114867
v57_h21,v57_h134,0.015263999812304974
v57_h21,v57_h152,0.009158100001513958
v57_h21,v57_h180,0.003052700078114867
v57_h21,v57_h182,0.006105400156229734
v57_h22,v57_h10,0.018316000699996948
v57_h22,v57_h12,0.012210999615490437
v57_h22,v57_h20,0.07661999762058258
v57_h22,v57_h49,0.009158100001513958
v57_h22,v57_h52,0.015263999812304974
v57_h22,v57_h117,0.003052700078114867
v57_h22,v57_h129,0.003052700078114867
v57_h22,v57_h134,0.064410001039505
v57_h22,v57_h152,0.003052700078114867
v57_h22,v57_h182,0.006105400156229734
v57_h24,v57_h10,0.027473999187350273
v57_h24,v57_h12,0.015263999812304974
v57_h24,v57_h20,0.0674619972705841
v57_h24,v57_h49,0.015263999812304974
v57_h24,v57_h52,0.07356800138950348
v57_h24,v57_h117,0.003052700078114867
v57_h24,v57_h129,0.006105400156229734
v57_h24,v57_h134,0.07661999762058258
v57_h24,v57_h152,0.006105400156229734
v57_h24,v57_h180,0.006105400156229734
v57_h24,v57_h182,0.006105400156229734
v57_h25,v57_h10,0.018316000699996948
v57_h25,v57_h12,0.027473999187350273
v57_h25,v57_h20,0.015263999812304974
v57_h25,v57_h49,0.015263999812304974
v57_h25,v57_h52,0.009158100001513958
v57_h25,v57_h117,0.003052700078114867
v57_h25,v57_h121,0.003052700078114867
v57_h25,v57_h129,0.003052700078114867
v57_h25,v57_h134,0.015263999812304974
v57_h25,v57_h152,0.009158100001513958
v57_h25,v57_h182,0.009158100001513958
v57_h26,v57_h10,0.012210999615490437
v57_h26,v57_h12,0.064410001039505
v57_h26,v57_h20,0.012210999615490437
v57_h26,v57_h49,0.07051499933004379
v57_h26,v57_h52,0.009158100001513958
v57_h26,v57_h117,0.006105400156229734
v57_h26,v57_h129,0.003052700078114867
v57_h26,v57_h134,0.009158100001513958
v57_h26,v57_h152,0.015263999812304974
v57_h26,v57_h180,0.003052700078114867
v57_h26,v57_h182,0.003052700078114867
v57_h27,v57_h10,0.012210999615490437
v57_h27,v57_h12,0.012210999615490437
v57_h27,v57_h20,0.05830400064587593
v57_h27,v57_h49,0.006105400156229734
v57_h27,v57_h52,0.009158100001513958
v57_h27,v57_h117,0.003052700078114867
v57_h27,v57_h134,0.012210999615490437
v57_h27,v57_h180,0.006105400156229734
v57_h27,v57_h182,0.009158100001513958
v57_h29,v57_h10,0.0674619972705841
v57_h29,v57_h12,0.07356800138950348
v57_h29,v57_h20,0.009158100001513958
v57_h29,v57_h49,0.021369000896811485
v57_h29,v57_h52,0.003052700078114867
v57_h29,v57_h117,0.003052700078114867
v57_h29,v57_h121,0.009158100001513958
v57_h29,v57_h134,0.015263999812304974
v57_h29,v57_h152,0.009158100001513958
v57_h29,v57_h180,0.003052700078114867
v57_h29,v57_h182,0.009158100001513958
v57_h3,v57_h10,0.0674619972705841
v57_h3,v57_h12,0.012210999615490437
v57_h3,v57_h20,0.003052700078114867
v57_h3,v57_h49,0.003052700078114867
v57_h3,v57_h52,0.003052700078114867
v57_h3,v57_h134,0.07051499933004379
v57_h3,v57_h152,0.003052700078114867
v57_h3,v57_h180,0.003052700078114867
v57_h31,v57_h10,0.012210999615490437
v57_h31,v57_h12,0.015263999812304974
v57_h31,v57_h20,0.006105400156229734
v57_h31,v57_h49,0.07051499933004379
v57_h31,v57_h52,0.07051499933004379
v57_h31,v57_h129,0.003052700078114867
v57_h31,v57_h134,0.003052700078114867
v57_h31,v57_h152,0.009158100001513958
v57_h31,v57_h182,0.006105400156229734
v57_h32,v57_h10,0.018316000699996948
v57_h32,v57_h12,0.0674619972705841
v57_h32,v57_h20,0.012210999615490437
v57_h32,v57_h49,0.07967299968004227
v57_h32,v57_h52,0.021369000896811485
v57_h32,v57_h117,0.009158100001513958
v57_h32,v57_h129,0.009158100001513958
v57_h32,v57_h134,0.003052700078114867
v57_h32,v57_h152,0.009158100001513958
v57_h32,v57_h182,0.064410001039505
v57_h35,v57_h10,0.012210999615490437
v57_h35,v57_h12,0.009158100001513958
v57_h35,v57_h20,0.003052700078114867
v57_h35,v57_h49,0.003052700078114867
v57_h35,v57_h52,0.003052700078114867
v57_h35,v57_h129,0.003052700078114867
v57_h35,v57_h134,0.003052700078114867
v57_h35,v57_h152,0.006105400156229734
v57_h35,v57_h180,0.003052700078114867
v57_h35,v57_h182,0.006105400156229734
v57_h4,v57_h10,0.07661999762058258
v57_h4,v57_h12,0.07356800138950348
v57_h4,v57_h20,0.009158100001513958
v57_h4,v57_h49,0.009158100001513958
v57_h4,v57_h52,0.003052700078114867
v57_h4,v57_h117,0.003052700078114867
v57_h4,v57_h129,0.006105400156229734
v57_h4,v57_h134,0.012210999615490437
v57_h4,v57_h152,0.012210999615490437
v57_h4,v57_h182,0.006105400156229734
v57_h40,v57_h10,0.07967299968004227
v57_h40,v57_h12,0.07051499933004379
v57_h40,v57_h20,0.006105400156229734
v57_h40,v57_h49,0.009158100001513958
v57_h40,v57_h52,0.018316000699996948
v57_h40,v57_h117,0.009158100001513958
v57_h40,v57_h121,0.003052700078114867
v57_h40,v57_h129,0.064410001039505
v57_h40,v57_h134,0.015263999812304974
v57_h40,v57_h152,0.009158100001513958
v57_h40,v57_h180,0.003052700078114867
v57_h40,v57_h182,0.07661999762058258
v57_h41,v57_h10,0.015263999812304974
v57_h41,v57_h12,0.015263999812304974
v57_h41,v57_h20,0.006105400156229734
v57_h41,v57_h49,0.018316000699996948
v57_h41,v57_h52,0.009158100001513958
v57_h41,v57_h117,0.003052700078114867
v57_h41,v57_h121,0.009158100001513958
v57_h41,v57_h129,0.009158100001513958
v57_h41,v57_h134,0.003052700078114867
v57_h41,v57_h152,0.009158100001513958
v57_h41,v57_h180,0.003052700078114867
v57_h41,v57_h182,0.015263999812304974
v57_h42,v57_h10,0.018316000699996948
v57_h42,v57_h12,0.012210999615490437
v57_h42,v57_h20,0.009158100001513958
v57_h42,v57_h49,0.08883100003004074
v57_h42,v57_h52,0.07051499933004379
v57_h42,v57_h117,0.003052700078114867
v57_h42,v57_h121,0.009158100001513958
v57_h42,v57_h129,0.006105400156229734
v57_h42,v57_h134,0.003052700078114867
v57_h42,v57_h152,0.018316000699996948
v57_h42,v57_h180,0.003052700078114867
v57_h42,v57_h182,0.006105400156229734
v57_h43,v57_h10,0.021369000896811485
v57_h43,v57_h12,0.07051499933004379
v57_h43,v57_h20,0.006105400156229734
v57_h43,v57_h49,0.027473999187350273
v57_h43,v57_h52,0.015263999812304974
v57_h43,v57_h117,0.003052700078114867
v57_h43,v57_h121,0.006105400156229734
v57_h43,v57_h129,0.064410001039505
v57_h43,v57_h134,0.006105400156229734
v57_h43,v57_h152,0.006105400156229734
v57_h43,v57_h180,0.003052700078114867
v57_h43,v57_h182,0.018316000699996948
v57_h44,v57_h10,0.006105400156229734
v57_h44,v57_h12,0.015263999812304974
v57_h44,v57_h20,0.0674619972705841
v57_h44,v57_h49,0.07661999762058258
v57_h44,v57_h52,0.012210999615490437
v57_h44,v57_h117,0.003052700078114867
v57_h44,v57_h121,0.003052700078114867
v57_h44,v57_h129,0.003052700078114867
v57_h44,v57_h134,0.006105400156229734
v57_h44,v57_h152,0.006105400156229734
v57_h44,v57_h182,0.012210999615490437
v57_h45,v57_h10,0.05830400064587593
v57_h45,v57_h12,0.018316000699996948
v57_h45,v57_h20,0.009158100001513958
v57_h45,v57_h49,0.09798900038003922
v57_h45,v57_h52,0.09493699669837952
v57_h45,v57_h117,0.009158100001513958
v57_h45,v57_h121,0.009158100001513958
v57_h45,v57_h129,0.006105400156229734
v57_h45,v57_h134,0.012210999615490437
v57_h45,v57_h152,0.009158100001513958
v57_h45,v57_h182,0.018316000699996948
v57_h46,v57_h10,0.009158100001513958
v57_h46,v57_h12,0.003052700078114867
v57_h46,v57_h49,0.08577899634838104
v57_h46,v57_h52,0.08577899634838104
v57_h46,v57_h117,0.05830400064587593
v57_h46,v57_h134,0.006105400156229734
v57_h46,v57_h152,0.009158100001513958
v57_h46,v57_h180,0.003052700078114867
v57_h46,v57_h182,0.006105400156229734
v57_h48,v57_h10,0.003052700078114867
v57_h48,v57_h12,0.006105400156229734
v57_h48,v57_h20,0.003052700078114867
v57_h48,v57_h49,0.08577899634838104
v57_h48,v57_h52,0.08577899634838104
v57_h48,v57_h117,0.009158100001513958
v57_h48,v57_h121,0.003052700078114867
v57_h48,v57_h134,0.009158100001513958
